device_id,timestamp,duration_minutes,business_type,zone,device_type,signal_strength_dBm,data_used_MB,session_duration_minutes,peak_usage_hour
D1821,2025-06-17 15:34:00,22,Hospital,Seating,Laptop,-37.09915480157295,633.0244068012175,40,17
D6617,2025-06-17 10:43:00,25,Hospital,Seating,Smartwatch,-62.83934937666588,321.0885883572837,28,20
D5622,2025-06-17 14:19:00,46,Hospital,Entrance,Laptop,-33.40287759177896,330.8369796306771,108,23
D6091,2025-06-17 17:47:00,42,Hospital,Seating,Phone,-45.136304069038644,715.3365627468341,91,1
D6781,2025-06-17 12:32:00,7,Hospital,Checkout,Phone,-72.62035273749059,386.2027002457307,66,15
D1273,2025-06-17 09:57:00,39,Hospital,Entrance,Phone,-31.04427814570476,658.9797792137009,47,18
D4714,2025-06-17 18:36:00,32,Hospital,Display Area,Smartwatch,-37.93656388470483,520.2227501168811,117,12
D1534,2025-06-17 11:35:00,38,Hospital,Display Area,Smartwatch,-49.576967390429765,214.39852232520133,70,1
D7692,2025-06-17 08:01:00,33,Hospital,Entrance,Phone,-88.1141516908663,934.3953333986785,112,20
D7207,2025-06-17 18:10:00,22,Hospital,Display Area,Phone,-52.192329609279845,405.74490852785516,59,2
D7464,2025-06-17 18:51:00,33,Hospital,Waiting Area,Tablet,-34.5372132385477,711.9686169899688,25,17
D1518,2025-06-17 12:31:00,35,Hospital,Waiting Area,Laptop,-81.03385181206895,548.0364086058453,13,13
D7692,2025-06-17 08:01:00,33,Hospital,Entrance,Phone,-88.1141516908663,934.3953333986785,112,20
D7840,2025-06-17 16:05:00,14,Hospital,Checkout,Smartwatch,-34.48905641346981,49.37299965783633,10,20
D6617,2025-06-17 10:43:00,25,Hospital,Seating,Smartwatch,-62.83934937666588,321.0885883572837,28,20
D5127,2025-06-17 16:12:00,16,Hospital,Display Area,Phone,-52.21728318672125,722.4596701306198,57,13
D5127,2025-06-17 16:12:00,16,Hospital,Display Area,Phone,-52.21728318672125,722.4596701306198,57,13
D9267,2025-06-17 19:51:00,18,Hospital,Seating,Tablet,-83.12217224940325,859.3034944238262,59,10
D6035,2025-06-17 14:15:00,30,Hospital,Checkout,Smartwatch,-55.85762701998428,347.9354054829603,3,0
D3912,2025-06-17 14:42:00,41,Hospital,Display Area,Phone,-82.80720495039193,247.78061094693203,101,23
D5842,2025-06-17 15:45:00,59,Hospital,Seating,Phone,-37.585644915559875,388.7830058547752,69,7
D7362,2025-06-17 16:15:00,27,Hospital,Entrance,Phone,-59.437342128743694,249.3545932412177,18,12
D7464,2025-06-17 18:51:00,33,Hospital,Waiting Area,Tablet,-34.5372132385477,711.9686169899688,25,17
D2508,2025-06-17 18:36:00,7,Hospital,Display Area,Tablet,-87.90267629857539,174.98171996531022,33,1
D1167,2025-06-17 12:29:00,11,Hospital,Seating,Smartwatch,-59.52462607448541,15.813061832953,91,18
D7692,2025-06-17 08:01:00,33,Hospital,Entrance,Phone,-88.1141516908663,934.3953333986785,112,20
D5842,2025-06-17 15:45:00,59,Hospital,Seating,Phone,-37.585644915559875,388.7830058547752,69,7
D3266,2025-06-17 15:00:00,55,Hospital,Display Area,Tablet,-59.5317371389987,877.4070415143788,57,3
D4523,2025-06-17 15:26:00,31,Hospital,Display Area,Laptop,-36.01635869219887,327.83329110987313,63,23
D6075,2025-06-17 10:02:00,6,Hospital,Display Area,Smartwatch,-85.65555661016363,145.69734045606768,45,9
D1167,2025-06-17 12:29:00,11,Hospital,Seating,Smartwatch,-59.52462607448541,15.813061832953,91,18
D5380,2025-06-17 17:31:00,59,Hospital,Checkout,Tablet,-48.69410154987025,983.223739789825,14,11
D6349,2025-06-17 13:28:00,60,Hospital,Waiting Area,Smartwatch,-50.8967052677171,111.5903373653784,95,20
D5839,2025-06-17 19:01:00,57,Hospital,Waiting Area,Laptop,-38.13866245121204,779.5047529961819,25,10
D4087,2025-06-17 10:46:00,10,Hospital,Entrance,Tablet,-76.22512381674102,280.3956958315846,104,11
D7692,2025-06-17 08:01:00,33,Hospital,Entrance,Phone,-88.1141516908663,934.3953333986785,112,20
D3925,2025-06-17 10:25:00,22,Hospital,Entrance,Tablet,-49.2999219006771,299.952660701998,56,8
D6617,2025-06-17 10:43:00,25,Hospital,Seating,Smartwatch,-62.83934937666588,321.0885883572837,28,20
D4988,2025-06-17 09:43:00,58,Hospital,Seating,Phone,-60.06861281948069,924.064023838882,7,23
D8139,2025-06-17 10:58:00,41,Hospital,Waiting Area,Smartwatch,-83.05576066228636,543.7477503394261,87,0
D2770,2025-06-17 15:56:00,45,Hospital,Entrance,Smartwatch,-86.77305627364778,615.1555204797248,15,2
D1534,2025-06-17 11:35:00,38,Hospital,Display Area,Smartwatch,-49.576967390429765,214.39852232520133,70,1
D4385,2025-06-17 11:58:00,48,Hospital,Entrance,Phone,-49.94491907151452,592.3038466059045,11,0
D3825,2025-06-17 18:42:00,59,Hospital,Waiting Area,Tablet,-62.72534610215797,720.6187821229591,84,9
D3785,2025-06-17 17:19:00,2,Hospital,Seating,Laptop,-81.02815497973096,701.7405738349564,111,19
D4988,2025-06-17 09:43:00,58,Hospital,Seating,Phone,-60.06861281948069,924.064023838882,7,23
D5555,2025-06-17 12:03:00,52,Hospital,Waiting Area,Phone,-57.941276720802215,419.06055263853733,79,4
D5006,2025-06-17 11:58:00,14,Hospital,Display Area,Laptop,-49.56851794398195,224.21763618581355,54,4
D4914,2025-06-17 10:47:00,20,Hospital,Entrance,Laptop,-45.61903904965237,160.37089687015646,31,16
D7362,2025-06-17 16:15:00,27,Hospital,Entrance,Phone,-59.437342128743694,249.3545932412177,18,12
D7362,2025-06-17 16:15:00,27,Hospital,Entrance,Phone,-59.437342128743694,249.3545932412177,18,12
D5195,2025-06-17 13:30:00,13,Hospital,Display Area,Smartwatch,-48.472285619095516,495.141799144023,5,16
D5622,2025-06-17 14:19:00,46,Hospital,Entrance,Laptop,-33.40287759177896,330.8369796306771,108,23
D3591,2025-06-17 12:25:00,12,Hospital,Checkout,Laptop,-32.56712169654207,158.28015034184912,27,2
D5555,2025-06-17 12:03:00,52,Hospital,Waiting Area,Phone,-57.941276720802215,419.06055263853733,79,4
D5188,2025-06-17 10:38:00,17,Hospital,Entrance,Smartwatch,-80.05448033187685,198.8927318011022,21,18
D7047,2025-06-17 15:36:00,47,Hospital,Seating,Smartwatch,-65.11669681895035,819.1358945157812,108,22
D7362,2025-06-17 16:15:00,27,Hospital,Entrance,Phone,-59.437342128743694,249.3545932412177,18,12
D9845,2025-06-17 09:11:00,53,Hospital,Display Area,Smartwatch,-63.97762405826405,204.71579397925058,93,5
D9274,2025-06-17 15:04:00,53,Hospital,Seating,Tablet,-48.14629268594557,511.8548886690755,25,3
D3591,2025-06-17 12:25:00,12,Hospital,Checkout,Laptop,-32.56712169654207,158.28015034184912,27,2
D8480,2025-06-17 08:46:00,5,Hospital,Display Area,Smartwatch,-55.97928123664286,524.5725054430069,85,9
D1273,2025-06-17 09:57:00,39,Hospital,Entrance,Phone,-31.04427814570476,658.9797792137009,47,18
D3516,2025-06-17 08:41:00,5,Hospital,Display Area,Phone,-67.0473657655927,562.4474369671643,37,18
D5555,2025-06-17 12:03:00,52,Hospital,Waiting Area,Phone,-57.941276720802215,419.06055263853733,79,4
D6075,2025-06-17 10:02:00,6,Hospital,Display Area,Smartwatch,-85.65555661016363,145.69734045606768,45,9
D8608,2025-06-17 15:23:00,2,Hospital,Waiting Area,Smartwatch,-35.43232092809874,140.43483953754716,15,23
D2770,2025-06-17 15:56:00,45,Hospital,Entrance,Smartwatch,-86.77305627364778,615.1555204797248,15,2
D4914,2025-06-17 10:47:00,20,Hospital,Entrance,Laptop,-45.61903904965237,160.37089687015646,31,16
D2467,2025-06-17 12:59:00,47,Hospital,Display Area,Tablet,-61.36680789569243,379.402886536943,55,18
D4775,2025-06-17 15:00:00,51,Hospital,Entrance,Phone,-82.66192578357608,819.183355059609,120,21
D5127,2025-06-17 16:12:00,16,Hospital,Display Area,Phone,-52.21728318672125,722.4596701306198,57,13
D7825,2025-06-17 12:56:00,5,Hospital,Checkout,Laptop,-46.372554098394694,885.8470715792799,5,6
D2250,2025-06-17 17:59:00,12,Hospital,Seating,Laptop,-69.83262880624838,255.1102654858896,120,11
D1821,2025-06-17 15:34:00,22,Hospital,Seating,Laptop,-37.09915480157295,633.0244068012175,40,17
D9274,2025-06-17 15:04:00,53,Hospital,Seating,Tablet,-48.14629268594557,511.8548886690755,25,3
D5127,2025-06-17 16:12:00,16,Hospital,Display Area,Phone,-52.21728318672125,722.4596701306198,57,13
D3266,2025-06-17 15:00:00,55,Hospital,Display Area,Tablet,-59.5317371389987,877.4070415143788,57,3
D9852,2025-06-17 09:51:00,14,Hospital,Entrance,Laptop,-66.4763945794635,887.0587123641741,52,17
D7910,2025-06-17 17:27:00,46,Hospital,Entrance,Phone,-33.5402511500982,724.914087686367,84,21
D6349,2025-06-17 13:28:00,60,Hospital,Waiting Area,Smartwatch,-50.8967052677171,111.5903373653784,95,20
D1016,2025-06-17 08:22:00,5,Hospital,Display Area,Smartwatch,-36.12781906809987,258.59632361113984,28,2
D1273,2025-06-17 09:57:00,39,Hospital,Entrance,Phone,-31.04427814570476,658.9797792137009,47,18
D3273,2025-06-17 09:48:00,41,Hospital,Seating,Laptop,-84.69717028811583,291.55510466153527,75,19
D5881,2025-06-17 15:38:00,37,Hospital,Waiting Area,Phone,-30.597389736010733,359.68187118481643,76,14
D3327,2025-06-17 14:35:00,33,Hospital,Seating,Laptop,-50.368456716143875,331.84939926706573,67,3
D3273,2025-06-17 09:48:00,41,Hospital,Seating,Laptop,-84.69717028811583,291.55510466153527,75,19
D1167,2025-06-17 12:29:00,11,Hospital,Seating,Smartwatch,-59.52462607448541,15.813061832953,91,18
D7259,2025-06-17 12:28:00,25,Hospital,Seating,Tablet,-42.181113575425314,107.42726206480845,102,20
D4988,2025-06-17 09:43:00,58,Hospital,Seating,Phone,-60.06861281948069,924.064023838882,7,23
D4817,2025-06-17 11:15:00,58,Hospital,Waiting Area,Smartwatch,-65.17212798834849,900.1917646624689,104,10
D9345,2025-06-17 10:40:00,4,Hospital,Entrance,Phone,-47.854947005697774,863.6167543152941,102,7
D5114,2025-06-17 14:26:00,23,Hospital,Waiting Area,Tablet,-51.9364454382904,402.161921896723,97,12
D9345,2025-06-17 10:40:00,4,Hospital,Entrance,Phone,-47.854947005697774,863.6167543152941,102,7
D3273,2025-06-17 09:48:00,41,Hospital,Seating,Laptop,-84.69717028811583,291.55510466153527,75,19
D1932,2025-06-17 12:00:00,27,Hospital,Entrance,Laptop,-41.918708120231436,471.6033845433742,51,19
D5839,2025-06-17 19:01:00,57,Hospital,Waiting Area,Laptop,-38.13866245121204,779.5047529961819,25,10
D4988,2025-06-17 09:43:00,58,Hospital,Seating,Phone,-60.06861281948069,924.064023838882,7,23
D2508,2025-06-17 18:36:00,7,Hospital,Display Area,Tablet,-87.90267629857539,174.98171996531022,33,1
D1518,2025-06-17 12:31:00,35,Hospital,Waiting Area,Laptop,-81.03385181206895,548.0364086058453,13,13
D5839,2025-06-17 19:01:00,57,Hospital,Waiting Area,Laptop,-38.13866245121204,779.5047529961819,25,10
D4913,2025-06-17 13:58:00,13,Hospital,Waiting Area,Smartwatch,-58.04190609150396,197.44109699754154,19,20
D5555,2025-06-17 12:03:00,52,Hospital,Waiting Area,Phone,-57.941276720802215,419.06055263853733,79,4
D2035,2025-06-17 09:30:00,19,Hospital,Checkout,Phone,-57.40077737109206,193.55829888880731,59,13
D3516,2025-06-17 08:41:00,5,Hospital,Display Area,Phone,-67.0473657655927,562.4474369671643,37,18
D2508,2025-06-17 18:36:00,7,Hospital,Display Area,Tablet,-87.90267629857539,174.98171996531022,33,1
D5881,2025-06-17 15:38:00,37,Hospital,Waiting Area,Phone,-30.597389736010733,359.68187118481643,76,14
D9345,2025-06-17 10:40:00,4,Hospital,Entrance,Phone,-47.854947005697774,863.6167543152941,102,7
D5835,2025-06-17 18:34:00,48,Hospital,Checkout,Phone,-64.6741432045207,761.1319006399177,68,19
D5549,2025-06-17 12:12:00,33,Hospital,Checkout,Tablet,-42.96897900956866,472.5952489970249,4,12
D1518,2025-06-17 12:31:00,35,Hospital,Waiting Area,Laptop,-81.03385181206895,548.0364086058453,13,13
D3785,2025-06-17 17:19:00,2,Hospital,Seating,Laptop,-81.02815497973096,701.7405738349564,111,19
D5881,2025-06-17 15:38:00,37,Hospital,Waiting Area,Phone,-30.597389736010733,359.68187118481643,76,14
D6091,2025-06-17 17:47:00,42,Hospital,Seating,Phone,-45.136304069038644,715.3365627468341,91,1
D3516,2025-06-17 08:41:00,5,Hospital,Display Area,Phone,-67.0473657655927,562.4474369671643,37,18
D3660,2025-06-17 17:12:00,50,Hospital,Checkout,Smartwatch,-48.8078964226811,95.80978914416572,74,22
D5380,2025-06-17 17:31:00,59,Hospital,Checkout,Tablet,-48.69410154987025,983.223739789825,14,11
D5114,2025-06-17 14:26:00,23,Hospital,Waiting Area,Tablet,-51.9364454382904,402.161921896723,97,12
D5842,2025-06-17 15:45:00,59,Hospital,Seating,Phone,-37.585644915559875,388.7830058547752,69,7
D5555,2025-06-17 12:03:00,52,Hospital,Waiting Area,Phone,-57.941276720802215,419.06055263853733,79,4
D5195,2025-06-17 13:30:00,13,Hospital,Display Area,Smartwatch,-48.472285619095516,495.141799144023,5,16
D5380,2025-06-17 17:31:00,59,Hospital,Checkout,Tablet,-48.69410154987025,983.223739789825,14,11
D7840,2025-06-17 16:05:00,14,Hospital,Checkout,Smartwatch,-34.48905641346981,49.37299965783633,10,20
D9025,2025-06-17 17:18:00,20,Hospital,Entrance,Tablet,-87.8710100055547,488.0775648324182,73,6
D5949,2025-06-17 09:17:00,30,Hospital,Waiting Area,Tablet,-59.08232190518575,407.4482280814735,97,20
D4304,2025-06-17 10:24:00,56,Hospital,Seating,Tablet,-61.36986644433152,107.35089289001198,27,15
D4714,2025-06-17 18:36:00,32,Hospital,Display Area,Smartwatch,-37.93656388470483,520.2227501168811,117,12
D6075,2025-06-17 10:02:00,6,Hospital,Display Area,Smartwatch,-85.65555661016363,145.69734045606768,45,9
D4523,2025-06-17 15:26:00,31,Hospital,Display Area,Laptop,-36.01635869219887,327.83329110987313,63,23
D8001,2025-06-17 15:41:00,9,Hospital,Entrance,Tablet,-85.37882135672344,288.6007784658167,110,22
D6617,2025-06-17 10:43:00,25,Hospital,Seating,Smartwatch,-62.83934937666588,321.0885883572837,28,20
D7692,2025-06-17 08:01:00,33,Hospital,Entrance,Phone,-88.1141516908663,934.3953333986785,112,20
D9345,2025-06-17 10:40:00,4,Hospital,Entrance,Phone,-47.854947005697774,863.6167543152941,102,7
D5555,2025-06-17 12:03:00,52,Hospital,Waiting Area,Phone,-57.941276720802215,419.06055263853733,79,4
D2311,2025-06-17 08:43:00,49,Hospital,Entrance,Laptop,-63.74540665118638,434.54119956458277,63,12
D4523,2025-06-17 15:26:00,31,Hospital,Display Area,Laptop,-36.01635869219887,327.83329110987313,63,23
D6035,2025-06-17 14:15:00,30,Hospital,Checkout,Smartwatch,-55.85762701998428,347.9354054829603,3,0
D5842,2025-06-17 15:45:00,59,Hospital,Seating,Phone,-37.585644915559875,388.7830058547752,69,7
D3774,2025-06-17 12:37:00,4,Hospital,Waiting Area,Tablet,-75.2200634061941,392.9420553490768,27,17
D2508,2025-06-17 18:36:00,7,Hospital,Display Area,Tablet,-87.90267629857539,174.98171996531022,33,1
D6617,2025-06-17 10:43:00,25,Hospital,Seating,Smartwatch,-62.83934937666588,321.0885883572837,28,20
D6781,2025-06-17 12:32:00,7,Hospital,Checkout,Phone,-72.62035273749059,386.2027002457307,66,15
D3912,2025-06-17 14:42:00,41,Hospital,Display Area,Phone,-82.80720495039193,247.78061094693203,101,23
D3774,2025-06-17 12:37:00,4,Hospital,Waiting Area,Tablet,-75.2200634061941,392.9420553490768,27,17
D8284,2025-06-17 15:40:00,37,Hospital,Seating,Laptop,-32.33567213974516,600.4156492490592,81,3
D6349,2025-06-17 13:28:00,60,Hospital,Waiting Area,Smartwatch,-50.8967052677171,111.5903373653784,95,20
D3912,2025-06-17 14:42:00,41,Hospital,Display Area,Phone,-82.80720495039193,247.78061094693203,101,23
D1543,2025-06-17 13:30:00,8,Hospital,Seating,Laptop,-31.53455207320546,197.00180691371207,20,3
D6075,2025-06-17 10:02:00,6,Hospital,Display Area,Smartwatch,-85.65555661016363,145.69734045606768,45,9
D7688,2025-06-17 13:55:00,45,Hospital,Seating,Laptop,-74.37544930968504,633.1103304837673,15,14
D4914,2025-06-17 10:47:00,20,Hospital,Entrance,Laptop,-45.61903904965237,160.37089687015646,31,16
D2467,2025-06-17 12:59:00,47,Hospital,Display Area,Tablet,-61.36680789569243,379.402886536943,55,18
D2250,2025-06-17 17:59:00,12,Hospital,Seating,Laptop,-69.83262880624838,255.1102654858896,120,11
D1016,2025-06-17 08:22:00,5,Hospital,Display Area,Smartwatch,-36.12781906809987,258.59632361113984,28,2
D3076,2025-06-17 17:35:00,27,Hospital,Checkout,Smartwatch,-46.44683114273038,356.8305387434662,61,5
D7840,2025-06-17 16:05:00,14,Hospital,Checkout,Smartwatch,-34.48905641346981,49.37299965783633,10,20
D9025,2025-06-17 17:18:00,20,Hospital,Entrance,Tablet,-87.8710100055547,488.0775648324182,73,6
D9274,2025-06-17 15:04:00,53,Hospital,Seating,Tablet,-48.14629268594557,511.8548886690755,25,3
D6349,2025-06-17 13:28:00,60,Hospital,Waiting Area,Smartwatch,-50.8967052677171,111.5903373653784,95,20
D5549,2025-06-17 12:12:00,33,Hospital,Checkout,Tablet,-42.96897900956866,472.5952489970249,4,12
D9852,2025-06-17 09:51:00,14,Hospital,Entrance,Laptop,-66.4763945794635,887.0587123641741,52,17
D8608,2025-06-17 15:23:00,2,Hospital,Waiting Area,Smartwatch,-35.43232092809874,140.43483953754716,15,23
D3516,2025-06-17 08:41:00,5,Hospital,Display Area,Phone,-67.0473657655927,562.4474369671643,37,18
D9845,2025-06-17 09:11:00,53,Hospital,Display Area,Smartwatch,-63.97762405826405,204.71579397925058,93,5
D8284,2025-06-17 15:40:00,37,Hospital,Seating,Laptop,-32.33567213974516,600.4156492490592,81,3
D9025,2025-06-17 17:18:00,20,Hospital,Entrance,Tablet,-87.8710100055547,488.0775648324182,73,6
D5006,2025-06-17 11:58:00,14,Hospital,Display Area,Laptop,-49.56851794398195,224.21763618581355,54,4
D6827,2025-06-17 16:12:00,50,Hospital,Entrance,Phone,-87.3288479798088,368.85557555583745,56,10
D8043,2025-06-17 08:52:00,16,Hospital,Waiting Area,Smartwatch,-54.55361439870247,127.92762897976327,83,19
D7688,2025-06-17 13:55:00,45,Hospital,Seating,Laptop,-74.37544930968504,633.1103304837673,15,14
D1273,2025-06-17 09:57:00,39,Hospital,Entrance,Phone,-31.04427814570476,658.9797792137009,47,18
D4913,2025-06-17 13:58:00,13,Hospital,Waiting Area,Smartwatch,-58.04190609150396,197.44109699754154,19,20
D1498,2025-06-17 17:53:00,47,Hospital,Seating,Laptop,-87.13482150094715,176.26011362555806,3,14
D8001,2025-06-17 15:41:00,9,Hospital,Entrance,Tablet,-85.37882135672344,288.6007784658167,110,22
D7825,2025-06-17 12:56:00,5,Hospital,Checkout,Laptop,-46.372554098394694,885.8470715792799,5,6
D7047,2025-06-17 15:36:00,47,Hospital,Seating,Smartwatch,-65.11669681895035,819.1358945157812,108,22
D6091,2025-06-17 17:47:00,42,Hospital,Seating,Phone,-45.136304069038644,715.3365627468341,91,1
D5549,2025-06-17 12:12:00,33,Hospital,Checkout,Tablet,-42.96897900956866,472.5952489970249,4,12
D5949,2025-06-17 09:17:00,30,Hospital,Waiting Area,Tablet,-59.08232190518575,407.4482280814735,97,20
D5881,2025-06-17 15:38:00,37,Hospital,Waiting Area,Phone,-30.597389736010733,359.68187118481643,76,14
D2719,2025-06-17 14:36:00,27,Hospital,Waiting Area,Smartwatch,-88.38481035479161,700.7566308590146,76,0
D3925,2025-06-17 10:25:00,22,Hospital,Entrance,Tablet,-49.2999219006771,299.952660701998,56,8
D3273,2025-06-17 09:48:00,41,Hospital,Seating,Laptop,-84.69717028811583,291.55510466153527,75,19
D7033,2025-06-17 12:51:00,40,Hospital,Checkout,Phone,-50.938845424866635,745.4223674164872,104,17
D9898,2025-06-17 15:10:00,45,Hospital,Seating,Laptop,-65.71460055162613,207.2414486151124,25,10
D5380,2025-06-17 17:31:00,59,Hospital,Checkout,Tablet,-48.69410154987025,983.223739789825,14,11
D5195,2025-06-17 13:30:00,13,Hospital,Display Area,Smartwatch,-48.472285619095516,495.141799144023,5,16
D8930,2025-06-17 12:59:00,47,Hospital,Display Area,Laptop,-58.42846338017893,900.4191603961049,88,4
D3912,2025-06-17 14:42:00,41,Hospital,Display Area,Phone,-82.80720495039193,247.78061094693203,101,23
D3825,2025-06-17 18:42:00,59,Hospital,Waiting Area,Tablet,-62.72534610215797,720.6187821229591,84,9
D9274,2025-06-17 15:04:00,53,Hospital,Seating,Tablet,-48.14629268594557,511.8548886690755,25,3
D5127,2025-06-17 16:12:00,16,Hospital,Display Area,Phone,-52.21728318672125,722.4596701306198,57,13
D5380,2025-06-17 17:31:00,59,Hospital,Checkout,Tablet,-48.69410154987025,983.223739789825,14,11
D3912,2025-06-17 14:42:00,41,Hospital,Display Area,Phone,-82.80720495039193,247.78061094693203,101,23
D5188,2025-06-17 10:38:00,17,Hospital,Entrance,Smartwatch,-80.05448033187685,198.8927318011022,21,18
D2719,2025-06-17 14:36:00,27,Hospital,Waiting Area,Smartwatch,-88.38481035479161,700.7566308590146,76,0
D3516,2025-06-17 08:41:00,5,Hospital,Display Area,Phone,-67.0473657655927,562.4474369671643,37,18
D1534,2025-06-17 11:35:00,38,Hospital,Display Area,Smartwatch,-49.576967390429765,214.39852232520133,70,1
D6349,2025-06-17 13:28:00,60,Hospital,Waiting Area,Smartwatch,-50.8967052677171,111.5903373653784,95,20
D7937,2025-06-17 13:08:00,52,Hospital,Waiting Area,Laptop,-82.12169735978041,18.35016160783234,69,18
D1534,2025-06-17 11:35:00,38,Hospital,Display Area,Smartwatch,-49.576967390429765,214.39852232520133,70,1
D1459,2025-06-17 19:07:00,45,Hospital,Waiting Area,Laptop,-87.56652907433241,958.4357163733539,60,6
D5195,2025-06-17 13:30:00,13,Hospital,Display Area,Smartwatch,-48.472285619095516,495.141799144023,5,16
D3912,2025-06-17 14:42:00,41,Hospital,Display Area,Phone,-82.80720495039193,247.78061094693203,101,23
D4087,2025-06-17 10:46:00,10,Hospital,Entrance,Tablet,-76.22512381674102,280.3956958315846,104,11
D7698,2025-06-17 14:06:00,19,Hospital,Display Area,Smartwatch,-44.00370392775988,167.07404543507653,34,12
D4548,2025-06-17 17:30:00,7,Hospital,Entrance,Phone,-84.20649837841758,201.54422033896577,50,8
D1534,2025-06-17 11:35:00,38,Hospital,Display Area,Smartwatch,-49.576967390429765,214.39852232520133,70,1
D1518,2025-06-17 12:31:00,35,Hospital,Waiting Area,Laptop,-81.03385181206895,548.0364086058453,13,13
D3581,2025-06-17 13:35:00,53,Hospital,Seating,Laptop,-57.403758855222385,832.2341421480971,61,7
D2311,2025-06-17 08:43:00,49,Hospital,Entrance,Laptop,-63.74540665118638,434.54119956458277,63,12
D8758,2025-06-17 16:33:00,42,Hospital,Entrance,Smartwatch,-60.82061740339737,17.288014793755554,100,21
D7362,2025-06-17 16:15:00,27,Hospital,Entrance,Phone,-59.437342128743694,249.3545932412177,18,12
D1498,2025-06-17 17:53:00,47,Hospital,Seating,Laptop,-87.13482150094715,176.26011362555806,3,14
D6455,2025-06-17 19:26:00,2,Hospital,Checkout,Laptop,-38.11536164888935,293.7848505413931,21,2
D6349,2025-06-17 13:28:00,60,Hospital,Waiting Area,Smartwatch,-50.8967052677171,111.5903373653784,95,20
D8480,2025-06-17 08:46:00,5,Hospital,Display Area,Smartwatch,-55.97928123664286,524.5725054430069,85,9
D2719,2025-06-17 14:36:00,27,Hospital,Waiting Area,Smartwatch,-88.38481035479161,700.7566308590146,76,0
D4385,2025-06-17 11:58:00,48,Hospital,Entrance,Phone,-49.94491907151452,592.3038466059045,11,0
D2719,2025-06-17 14:36:00,27,Hospital,Waiting Area,Smartwatch,-88.38481035479161,700.7566308590146,76,0
D5195,2025-06-17 13:30:00,13,Hospital,Display Area,Smartwatch,-48.472285619095516,495.141799144023,5,16
D7207,2025-06-17 18:10:00,22,Hospital,Display Area,Phone,-52.192329609279845,405.74490852785516,59,2
D3327,2025-06-17 14:35:00,33,Hospital,Seating,Laptop,-50.368456716143875,331.84939926706573,67,3
D8139,2025-06-17 10:58:00,41,Hospital,Waiting Area,Smartwatch,-83.05576066228636,543.7477503394261,87,0
D6035,2025-06-17 14:15:00,30,Hospital,Checkout,Smartwatch,-55.85762701998428,347.9354054829603,3,0
D1016,2025-06-17 08:22:00,5,Hospital,Display Area,Smartwatch,-36.12781906809987,258.59632361113984,28,2
D3273,2025-06-17 09:48:00,41,Hospital,Seating,Laptop,-84.69717028811583,291.55510466153527,75,19
D9345,2025-06-17 10:40:00,4,Hospital,Entrance,Phone,-47.854947005697774,863.6167543152941,102,7
D5380,2025-06-17 17:31:00,59,Hospital,Checkout,Tablet,-48.69410154987025,983.223739789825,14,11
D7937,2025-06-17 13:08:00,52,Hospital,Waiting Area,Laptop,-82.12169735978041,18.35016160783234,69,18
D6781,2025-06-17 12:32:00,7,Hospital,Checkout,Phone,-72.62035273749059,386.2027002457307,66,15
D3076,2025-06-17 17:35:00,27,Hospital,Checkout,Smartwatch,-46.44683114273038,356.8305387434662,61,5
D7207,2025-06-17 18:10:00,22,Hospital,Display Area,Phone,-52.192329609279845,405.74490852785516,59,2
D5114,2025-06-17 14:26:00,23,Hospital,Waiting Area,Tablet,-51.9364454382904,402.161921896723,97,12
D1543,2025-06-17 13:30:00,8,Hospital,Seating,Laptop,-31.53455207320546,197.00180691371207,20,3
D9450,2025-06-17 17:29:00,19,Hospital,Waiting Area,Tablet,-37.895413008018316,599.6409536285805,103,19
D9898,2025-06-17 15:10:00,45,Hospital,Seating,Laptop,-65.71460055162613,207.2414486151124,25,10
D4087,2025-06-17 10:46:00,10,Hospital,Entrance,Tablet,-76.22512381674102,280.3956958315846,104,11
D8930,2025-06-17 12:59:00,47,Hospital,Display Area,Laptop,-58.42846338017893,900.4191603961049,88,4
D7698,2025-06-17 14:06:00,19,Hospital,Display Area,Smartwatch,-44.00370392775988,167.07404543507653,34,12
D6617,2025-06-17 10:43:00,25,Hospital,Seating,Smartwatch,-62.83934937666588,321.0885883572837,28,20
D2467,2025-06-17 12:59:00,47,Hospital,Display Area,Tablet,-61.36680789569243,379.402886536943,55,18
D6781,2025-06-17 12:32:00,7,Hospital,Checkout,Phone,-72.62035273749059,386.2027002457307,66,15
D1016,2025-06-17 08:22:00,5,Hospital,Display Area,Smartwatch,-36.12781906809987,258.59632361113984,28,2
D5555,2025-06-17 12:03:00,52,Hospital,Waiting Area,Phone,-57.941276720802215,419.06055263853733,79,4
D9274,2025-06-17 15:04:00,53,Hospital,Seating,Tablet,-48.14629268594557,511.8548886690755,25,3
D5839,2025-06-17 19:01:00,57,Hospital,Waiting Area,Laptop,-38.13866245121204,779.5047529961819,25,10
D6617,2025-06-17 10:43:00,25,Hospital,Seating,Smartwatch,-62.83934937666588,321.0885883572837,28,20
D1459,2025-06-17 19:07:00,45,Hospital,Waiting Area,Laptop,-87.56652907433241,958.4357163733539,60,6
D7840,2025-06-17 16:05:00,14,Hospital,Checkout,Smartwatch,-34.48905641346981,49.37299965783633,10,20
D4988,2025-06-17 09:43:00,58,Hospital,Seating,Phone,-60.06861281948069,924.064023838882,7,23
